Date,00_CRAWLSPACE_20FEADE3_SPACE RV2024_RESILIENCE_PEOPLE,01_NORTH_71689518_SPACE RV2024_RESILIENCE_PEOPLE,01_SOUTH_13832DED_SPACE RV2024_RESILIENCE_PEOPLE,02_NORTH_8AE4EB8E_SPACE RV2024_RESILIENCE_PEOPLE,02_SOUTH_A8B4FB79_SPACE RV2024_RESILIENCE_PEOPLE,03_NORTH_E5704112_SPACE RV2024_RESILIENCE_PEOPLE
2016-01-30 23:00:00+00:00,14.056527881239239,13.68291262391295,13.666556816752474,13.686534669492312,13.884197381593237,13.840449583950848
2016-01-31 00:00:00+00:00,13.786254190993509,13.408206750752562,13.387809515219653,13.422212761026701,13.639633638496116,13.597982797533186
2016-01-31 01:00:00+00:00,13.534895747366358,13.150565847171356,13.128565637147183,13.174200776319275,13.40560215023418,13.365849436857829
2016-01-31 02:00:00+00:00,13.299356189449549,12.908138071276731,12.885925163244222,12.940406107454285,13.181598121691868,13.143631688482337
2016-01-31 03:00:00+00:00,13.078019607561929,12.677662716343645,12.65495638813122,12.717388356888803,12.96633030608711,12.93006170361128
2016-01-31 04:00:00+00:00,12.852381599895516,12.444034927858027,12.42024155336329,12.490000825717663,12.745636380162253,12.711034174132047
2016-01-31 05:00:00+00:00,12.633823064704188,12.217848069746468,12.193544393702325,12.26937069218224,12.529833394400038,12.496778444043072
2016-01-31 06:00:00+00:00,12.42154218372786,11.996036684154012,11.970625766624316,12.05238933449361,12.317369017837057,12.285753595666705
2016-01-31 07:00:00+00:00,12.235659546753572,11.830294560935018,11.796095423546321,11.873890781080732,12.128645595002018,12.098341441236833
2016-01-31 08:00:00+00:00,12.169087744033433,11.853451747918923,11.91401774341503,11.859603441645147,12.039414326070252,12.010091940257155
2016-01-31 09:00:00+00:00,12.171520107076633,11.835168239142527,12.141544916341253,11.87541755043537,12.002876972471329,11.97390525939055
2016-01-31 10:00:00+00:00,12.236254582870457,11.884684901050937,12.41082457631719,11.897181590729948,12.017993367842815,11.987838708950122
2016-01-31 11:00:00+00:00,12.404147561833474,12.257166868616425,12.711499642278776,12.092693329735695,12.120381305915663,12.086897604188986
2016-01-31 12:00:00+00:00,12.645125532578325,12.570190434672574,13.067526739594946,12.5019795181896,12.27938246580978,12.240503132567865
2016-01-31 13:00:00+00:00,12.906398965097042,12.827237986790507,13.383179910777018,12.84178310236817,12.452565752176861,12.40631860582282
2016-01-31 14:00:00+00:00,13.028651689092824,12.810678453783586,13.22360280934759,12.966103208295886,12.512352998601932,12.458350977053447
2016-01-31 15:00:00+00:00,12.99431246584201,12.646308414176069,12.967105021322043,12.79715091910505,12.472440955661824,12.414952538708219
2016-01-31 16:00:00+00:00,12.885182379610882,12.467683377634735,12.689170421835447,12.524265843255725,12.386814422492526,12.329389942077059
2016-01-31 17:00:00+00:00,12.718734794513452,12.259901157564967,12.384149638881164,12.283603134514863,12.25978196616193,12.204309376660314
2016-01-31 18:00:00+00:00,12.53355619763756,12.055183770551997,12.132103711825772,12.06499719483447,12.115618452162968,12.062858353643415
2016-01-31 19:00:00+00:00,12.348142342753341,11.860345408883239,11.909471964329262,11.866315255692143,11.966618319080952,11.916787742907184
2016-01-31 20:00:00+00:00,12.184349008502421,11.688534414856868,11.721096868029614,11.695825096925494,11.828999826073016,11.781938540702969
2016-01-31 21:00:00+00:00,12.027733452973138,11.524908449765435,11.545949503517628,11.535515640833742,11.692091253393253,11.647686201667717
2016-01-31 22:00:00+00:00,11.875056559084607,11.365968588049405,11.378169584943118,11.38081593084033,11.554616944516987,11.512749491976393
2016-01-31 23:00:00+00:00,11.728733649310813,11.213788392941828,11.219557597487778,11.233242869503615,11.419487861814886,11.380013789941977
2016-02-01 00:00:00+00:00,11.58910489855162,11.06787036770559,11.068304631007592,11.091755956541483,11.287468743808295,11.2502367880686
2016-02-01 01:00:00+00:00,11.450672231213538,10.923079736093735,10.918685994016313,10.95104906718413,11.154425354991362,11.11930264322317
2016-02-01 02:00:00+00:00,11.310627435063084,10.777289277907846,10.768424440533927,10.808930333081248,11.018772685337789,10.985626363914577
2016-02-01 03:00:00+00:00,11.169677858708937,10.631174891016148,10.618903008721853,10.666248378137583,10.881152001185292,10.849828420049993
2016-02-01 04:00:00+00:00,11.030978104619289,10.487619735855384,10.472897731521432,10.525856924941206,10.74456779640535,10.714903705560522
2016-02-01 05:00:00+00:00,10.910962225523628,10.361507301985489,10.345761341173857,10.402692115988758,10.623140451734566,10.594947028166835
2016-02-01 06:00:00+00:00,10.790472798151361,10.232522708720575,10.214299311198243,10.275953717981764,10.499008167602826,10.472199633512604
2016-02-01 07:00:00+00:00,10.6694632273124,10.150319940583458,10.115280753100544,10.169845215769062,10.37716970747841,10.351675124703199
2016-02-01 08:00:00+00:00,10.72397391145099,10.341720650310842,10.438839123559248,10.300536908638511,10.403012829121183,10.378209296528274
2016-02-01 09:00:00+00:00,10.895043034746154,10.467783920592645,10.885117362221328,10.469111035928028,10.51105580776307,10.485685244388222
2016-02-01 10:00:00+00:00,11.075796773392634,10.607951588891707,11.248101873116697,10.578603318188867,10.623710181224233,10.595544096841618
2016-02-01 11:00:00+00:00,11.293379451941874,10.985685860677313,11.49219793820046,10.797423819711938,10.767536531387497,10.733332192615004
2016-02-01 12:00:00+00:00,11.50454998019211,11.210190534624983,11.683712012365314,11.09813349569128,10.905346284497291,10.862212357164701
2016-02-01 13:00:00+00:00,11.691437073845917,11.376290691659543,11.842301496599498,11.317770144329785,11.029063748319018,10.979353939330347
2016-02-01 14:00:00+00:00,11.787140891053552,11.39260037700957,11.76241019244482,11.425640701479459,11.08833966641284,11.03329476773815
2016-02-01 15:00:00+00:00,11.791840851042293,11.313058774427068,11.621830212119661,11.369422654167323,11.091967637828754,11.031324000843435
2016-02-01 16:00:00+00:00,11.721527436777265,11.188336768708348,11.415236498165882,11.185878834310698,11.048466555035434,10.982742159403186
2016-02-01 17:00:00+00:00,11.596845204172451,11.030572242766326,11.166292733631684,11.006416063769931,10.968046767322582,10.902484532215247
2016-02-01 18:00:00+00:00,11.469480598094682,10.888728977320397,10.978131504390356,10.856867597562761,10.884152308294468,10.821141895416579
2016-02-01 19:00:00+00:00,11.344248009396123,10.756246932478776,10.817687814400044,10.723562401934053,10.79581912699644,10.736150496589298
2016-02-01 20:00:00+00:00,11.218819910084742,10.627573405811104,10.670606398871657,10.597612417315181,10.701295363880897,10.645223185103372
2016-02-01 21:00:00+00:00,11.09562756356406,10.502569624866277,10.532453098059237,10.476938560652394,10.603208114979061,10.550655320683623
2016-02-01 22:00:00+00:00,10.979767650142108,10.385564688757832,10.406210458924415,10.36509528820892,10.507193529003274,10.457951427308947
2016-02-01 23:00:00+00:00,10.862574501144499,10.265522908413613,10.278160053029318,10.250273815369376,10.404954721843936,10.358781792651303
2016-02-02 00:00:00+00:00,10.729861830607824,10.133716009091591,10.139049883285189,10.123403122982507,10.288700457111018,10.245498133641567
2016-02-02 01:00:00+00:00,10.612712529736848,10.015995017061355,10.016576418126732,10.010891821812107,10.183448869843284,10.142899630742052
2016-02-02 02:00:00+00:00,10.51322325941276,9.912743446764127,9.910064170317403,9.912621903985766,10.09020410641355,10.052012353528943
2016-02-02 03:00:00+00:00,10.422444283718589,9.817488591707438,9.812408207705777,9.821583476092687,10.002507174175493,9.966482072490772
2016-02-02 04:00:00+00:00,10.34779248449243,9.737883917731988,9.732442112342996,9.7458176082375,9.927561362665084,9.89352177634167
2016-02-02 05:00:00+00:00,10.285633631411928,9.668876542201842,9.663948312298245,9.679939632745818,9.86095035007112,9.828723548158973
2016-02-02 06:00:00+00:00,10.218166147563073,9.596065877056981,9.58976655471488,9.608993609755004,9.790068284616423,9.759591751069596
2016-02-02 07:00:00+00:00,10.161440373565098,9.571749948180244,9.551541938671265,9.564093186566172,9.729344111641591,9.700476182691961
2016-02-02 08:00:00+00:00,10.251941885183642,9.781937124427467,9.877266828400616,9.722265803803067,9.793113533238634,9.765137592181981
2016-02-02 09:00:00+00:00,10.509272348317433,10.001857444368431,10.420466593308085,9.978092032116413,9.977382354859817,9.947929287108146
2016-02-02 10:00:00+00:00,10.833818354153413,10.277022339394964,10.977295228195098,10.209775747243922,10.20206343927759,10.170016467258165
2016-02-02 11:00:00+00:00,11.19992539853272,10.863397564823702,11.468279428098418,10.57519033659967,10.465541904321196,10.430252963740013
2016-02-02 12:00:00+00:00,11.590030188667612,11.330917891058766,11.96023748575466,11.139287438022187,10.757067828365487,10.717188144364995
2016-02-02 13:00:00+00:00,11.9557147736885,11.687149809057388,12.337698174229198,11.565287007427864,11.039009537599698,10.994166348430307
2016-02-02 14:00:00+00:00,12.182452986573956,11.781547039633507,12.27300814638729,11.766860308727251,11.214048196204269,11.164438332180223
2016-02-02 15:00:00+00:00,12.301101487529442,11.78650740427095,12.178148588714478,11.775354575391674,11.321045612854354,11.26769158443163
2016-02-02 16:00:00+00:00,12.345956991345465,11.763431861435416,12.060865012660164,11.680882396368778,11.378926378993258,11.323505329219296
2016-02-02 17:00:00+00:00,12.343608634928534,11.719094484314708,11.916911623168003,11.605376164092254,11.405850452014695,11.349132918169277
2016-02-02 18:00:00+00:00,12.33951774766713,11.691072211333479,11.836630662861184,11.561217557851597,11.431595179086477,11.374446811124686
2016-02-02 19:00:00+00:00,12.32579223992758,11.66748011710831,11.780849697483347,11.530718903498226,11.448707407413655,11.391767933869318
2016-02-02 20:00:00+00:00,12.333186763263143,11.6667467888216,11.760354399033945,11.529970048940106,11.480426500814565,11.424270747141799
2016-02-02 21:00:00+00:00,12.340789948596019,11.668401886298135,11.748143604990195,11.534770163678616,11.5087579031323,11.453844841561605
2016-02-02 22:00:00+00:00,12.3492895887681,11.672965387940181,11.742106085887334,11.543844369371714,11.534978492148971,11.481597255085243
2016-02-02 23:00:00+00:00,12.357659612653551,11.678002283301481,11.737415845902122,11.553731542078308,11.558178523762786,11.506522052634928
2016-02-03 00:00:00+00:00,12.36312396457465,11.682112195091404,11.733169175978853,11.562322859329766,11.576913445863225,11.527015783300461
2016-02-03 01:00:00+00:00,12.366541053812556,11.684691105526378,11.728404731160529,11.569136769723137,11.591564932670828,11.543468151308714
2016-02-03 02:00:00+00:00,12.363416510085587,11.68207340434923,11.718871812293928,11.570140462645298,11.599408135356489,11.553061829029653
2016-02-03 03:00:00+00:00,12.356611598711757,11.675609680754269,11.70566360159126,11.566758176206852,11.602502007918725,11.557839711852523
2016-02-03 04:00:00+00:00,12.340025053814644,11.661323595402381,11.68591640335427,11.555150018165046,11.596631350440594,11.553494746121453
2016-02-03 05:00:00+00:00,12.32460350718239,11.648264728237672,11.667951117855972,11.544608664527788,11.591300765188079,11.549544974301794
2016-02-03 06:00:00+00:00,12.307624714492157,11.635231409049489,11.651640068919376,11.533928857943872,11.584837475852709,11.54427456569176
2016-02-03 07:00:00+00:00,12.306321814133172,11.673031523304914,11.675764578736791,11.552883247345177,11.59114808626041,11.551741789245236
2016-02-03 08:00:00+00:00,12.387158342890366,11.880173892013126,11.986857792041624,11.70917105792782,11.663909889342984,11.626007174609754
2016-02-03 09:00:00+00:00,12.54537034334868,12.029939152589042,12.419538223564997,11.890729150913414,11.791338519127393,11.754622533502568
2016-02-03 10:00:00+00:00,12.764497974906485,12.234598799712671,12.89404781881233,12.062752034579864,11.967943314920682,11.930644018443184
2016-02-03 11:00:00+00:00,13.04292726207948,12.751815570104512,13.33550038732517,12.378163503453004,12.19563227071128,12.155524701081516
2016-02-03 12:00:00+00:00,13.382842988224148,13.189986367191473,13.806740247576817,12.917916959969448,12.475432997411444,12.431004571697928
2016-02-03 13:00:00+00:00,13.725466031661947,13.541472554487205,14.193727972003098,13.348726128518193,12.760678826646055,12.71157979624949
2016-02-03 14:00:00+00:00,13.945238910012273,13.638731167429412,14.142043987674297,13.590874968010674,12.943795451770463,12.890204921033368
2016-02-03 15:00:00+00:00,14.052270548106167,13.622538892132473,14.032230294661323,13.592130438260028,13.04770356960053,12.990560698546071
2016-02-03 16:00:00+00:00,14.098626840389542,13.601284805569378,13.901182873076763,13.480231228208348,13.11352341706185,13.054510526316745
2016-02-03 17:00:00+00:00,14.095182713742759,13.55617858531675,13.754304816505742,13.399436664865414,13.143349755134224,13.083411742952883
2016-02-03 18:00:00+00:00,14.083782978260537,13.526465364874417,13.672995282355123,13.35161689407194,13.169356688982054,13.109274250195142
2016-02-03 19:00:00+00:00,14.064624002146003,13.496980110460292,13.609709884539647,13.315214803493353,13.185063200508692,13.12550766397018
2016-02-03 20:00:00+00:00,14.030509617979364,13.46310765459514,13.550795511012135,13.279149354401618,13.187581046645233,13.128682139795353
2016-02-03 21:00:00+00:00,14.010144949746305,13.44301399880567,13.513702122571638,13.261387446965037,13.197448970641062,13.139424926592598
2016-02-03 22:00:00+00:00,13.99473633812642,13.427391797163066,13.48589361836416,13.25051188362823,13.20731092150524,13.150463004248346
2016-02-03 23:00:00+00:00,13.978027421401356,13.407914268870917,13.456344725346632,13.237397505858262,13.21131839140448,13.15593429973034
2016-02-04 00:00:00+00:00,15.215696784034604,14.550851630631056,14.592349700394593,14.418524734535387,14.374349111259333,14.323256763073003
2016-02-04 01:00:00+00:00,16.050629529082286,15.331328328698405,15.33465992189569,15.202377420218696,15.143765698533485,15.105821790179158
2016-02-04 02:00:00+00:00,16.584695842035927,15.865537676762479,15.827392312597903,15.72734195801772,15.667493215300746,15.641877033556923
2016-02-04 03:00:00+00:00,17.045334113002642,16.336874735773574,16.265479415933783,16.19032432864518,16.126526920236305,16.11082966264915
2016-02-04 04:00:00+00:00,17.45710515045213,16.764007638650885,16.666333358930547,16.610113537172655,16.544010012118118,16.53615271096407
2016-02-04 05:00:00+00:00,17.813593123654673,17.13746098483809,17.017503077933473,16.977322008992754,16.912657966812514,16.911004055505582
2016-02-04 06:00:00+00:00,18.13045882996033,17.47290300741951,17.335920929675435,17.30816383949503,17.24675458697608,17.249907262483735
2016-02-04 07:00:00+00:00,18.455687474802616,17.858655957419575,17.697023404926515,17.66677641232206,17.589657449925202,17.596457782814557
2016-02-04 08:00:00+00:00,18.87790660841574,18.447696795715128,18.401785900091365,18.193084958027544,18.02089287651744,18.03038460074929
2016-02-04 09:00:00+00:00,19.3772559272016,18.945259819679773,19.21407756168173,18.73177218379753,18.511975861258968,18.523082590154992
2016-02-04 10:00:00+00:00,19.927610784965097,19.499033560378614,20.026845287351435,19.245880113669916,19.043639722209942,19.05458415732419
2016-02-04 11:00:00+00:00,20.547240812166056,20.391186316489073,20.8031739789006,19.92391462924313,19.63612314019127,19.644911562749794
2016-02-04 12:00:00+00:00,21.20463813297884,21.152621749919042,21.603547180055553,20.80322418398346,20.259273374641584,20.264648934344237
2016-02-04 13:00:00+00:00,21.902558264230976,21.86632691830849,22.385926119205248,21.60753512403662,20.918061311386115,20.919836482173917
2016-02-04 14:00:00+00:00,22.420435510236675,22.259106686208114,22.619957843475632,22.15253203779164,21.41675578029437,21.415815164571313
2016-02-04 15:00:00+00:00,22.6165932675534,22.353998532127076,22.625251678657335,22.246908319768945,21.648466187290907,21.645686442595338
2016-02-04 16:00:00+00:00,22.73085838411728,22.430867770479278,22.670207297071062,22.22464720637616,21.817416223327708,21.812664921913893
2016-02-04 17:00:00+00:00,22.803793457606165,22.46899140568992,22.549065176276923,22.224651854813946,21.941559025072788,21.93441254913441
2016-02-04 18:00:00+00:00,22.83428017662241,22.49171890618473,22.501775983598666,22.23560787089154,22.0327823831706,22.0235445822502
2016-02-04 19:00:00+00:00,22.844126090255106,22.510467382902387,22.482172903668225,22.253381798071768,22.104041578172758,22.093325474611902
2016-02-04 20:00:00+00:00,22.846748714036536,22.530437824814786,22.480114506251855,22.277302139003822,22.164041085054915,22.15228620680854
2016-02-04 21:00:00+00:00,22.86102948926789,22.5629624058416,22.49871142107411,22.31584683804361,22.228781428068604,22.216299430801257
2016-02-04 22:00:00+00:00,22.866737742482858,22.586117310097297,22.511069780604018,22.346209848116928,22.280761444121044,22.267783409195143
2016-02-04 23:00:00+00:00,22.865589943903103,22.60207663433543,22.51929315376438,22.369909053957304,22.321857374330985,22.308561449218974
